id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,classification_revenu,revenu_log,anciennete_cat
530,31,M,2218,Marié(e),Consulting,Consultant,1,4,4,2,1,3,1,2,Infra & Cloud,Occasionnel,3,2,4,2,1,1,3,3,E_530,3,Non,12 %,Revenu moyen,7.704811922932594,Employé intermédiaire
531,39,M,19197,Divorcé(e),Consulting,Senior Manager,1,21,5,8,1,3,1,1,Infra & Cloud,Frequent,1,6,2,3,5,3,3,3,E_531,3,Oui,14 %,Revenu exceptionnel,9.862561385923483,Employé senior
532,56,F,13212,Marié(e),Commercial,Cadre Commercial,1,10,7,7,3,0,6,3,Infra & Cloud,Frequent,1,7,3,4,4,1,4,2,E_532,3,Non,11 %,Revenu exceptionnel,9.488956472414216,Employé expérimenté
533,30,F,6577,Célibataire,Commercial,Cadre Commercial,0,6,5,4,0,6,12,3,Entrepreunariat,Occasionnel,4,4,2,3,2,3,2,3,E_533,3,Non,11 %,Très haut revenu,8.791486026749002,Employé intermédiaire
534,41,M,8392,Marié(e),Commercial,Cadre Commercial,1,10,10,7,1,2,1,3,Marketing,Occasionnel,0,7,2,4,3,1,3,3,E_534,3,Non,16 %,Ultra haut revenu,9.035153304082828,Employé expérimenté
536,28,M,4558,Divorcé(e),Consulting,Consultant,1,10,10,0,1,2,17,2,Transformation Digitale,Occasionnel,1,8,3,3,2,1,4,3,E_536,3,Non,12 %,Haut revenu,8.424858580213442,Employé expérimenté
538,25,M,4031,Marié(e),Consulting,Consultant,5,6,2,2,1,5,3,3,Transformation Digitale,Occasionnel,0,2,1,3,1,1,3,3,E_538,3,Non,13 %,Haut revenu,8.302017809751204,Employé junior
544,45,M,2654,Marié(e),Consulting,Assistant de Direction,3,8,2,2,2,3,10,2,Infra & Cloud,Occasionnel,0,2,1,3,1,4,4,2,E_544,4,Non,21 %,Bon revenu moyen,7.884199933676039,Employé junior
546,52,F,16555,Marié(e),Consulting,Senior Manager,2,10,5,2,0,2,4,2,Infra & Cloud,Occasionnel,1,4,4,3,4,4,4,1,E_546,3,Non,13 %,Revenu exceptionnel,9.714503852868623,Employé intermédiaire
547,42,F,4556,Divorcé(e),Consulting,Assistant de Direction,2,19,5,4,1,3,29,2,Infra & Cloud,Frequent,0,2,1,3,2,3,2,3,E_547,3,Non,11 %,Haut revenu,8.424419791263883,Employé intermédiaire
548,30,F,6091,Célibataire,Consulting,Tech Lead,2,11,5,4,0,2,2,3,Infra & Cloud,Occasionnel,0,2,3,1,2,4,3,3,E_548,4,Non,20 %,Très haut revenu,8.714731714015052,Employé intermédiaire
549,60,F,19566,Marié(e),Consulting,Senior Manager,5,10,5,8,0,5,7,3,Infra & Cloud,Occasionnel,1,10,1,3,5,1,4,1,E_549,3,Non,11 %,Revenu exceptionnel,9.881599752778099,Employé vétéran
550,46,F,4810,Divorcé(e),Consulting,Tech Lead,2,19,10,7,1,5,18,3,Transformation Digitale,Occasionnel,0,8,3,3,2,3,3,2,E_550,3,Non,14 %,Haut revenu,8.478660241699453,Employé expérimenté
551,42,F,4523,Marié(e),Consulting,Manager,0,7,6,5,3,4,28,4,Entrepreunariat,Frequent,0,4,4,2,2,4,4,4,E_551,3,Non,11 %,Haut revenu,8.41715183723601,Employé intermédiaire
554,24,F,3202,Célibataire,Commercial,Représentant Commercial,1,6,5,3,0,4,1,1,Entrepreunariat,Occasionnel,1,4,1,3,1,2,2,3,E_554,3,Oui,16 %,Bon revenu moyen,8.071843149609158,Employé intermédiaire
555,34,F,2351,Divorcé(e),Commercial,Représentant Commercial,0,3,2,2,1,3,6,2,Marketing,Frequent,1,0,4,1,1,3,4,2,E_555,3,Non,16 %,Revenu moyen,7.763021309018518,Employé junior
556,38,M,1702,Marié(e),Consulting,Consultant,1,1,1,0,1,3,2,2,Infra & Cloud,Frequent,0,0,4,3,1,4,3,3,E_556,4,Oui,23 %,Bas revenu moyen,7.440146680662688,Nouvel employé 
558,40,F,18041,Marié(e),Commercial,Senior Manager,0,21,5,3,0,2,2,4,Infra & Cloud,Occasionnel,1,12,3,3,5,3,4,3,E_558,3,Non,14 %,Revenu exceptionnel,9.800457652216584,Employé senior
560,26,F,2886,Divorcé(e),Consulting,Assistant de Direction,1,3,3,2,2,3,23,3,Infra & Cloud,Occasionnel,0,2,1,3,1,4,2,1,E_560,4,Non,22 %,Bon revenu moyen,7.967973179662935,Employé junior
562,30,M,2097,Marié(e),Consulting,Consultant,4,9,5,3,1,3,3,3,Infra & Cloud,Aucun,1,4,3,3,1,4,3,1,E_562,3,Non,15 %,Revenu moyen,7.6487397889562425,Employé intermédiaire
564,29,M,11935,Marié(e),Consulting,Directeur Technique,1,10,10,2,0,2,3,4,Transformation Digitale,Occasionnel,0,7,2,2,3,3,3,3,E_564,3,Non,18 %,Ultra haut revenu,9.387314322443542,Employé expérimenté
565,29,F,2546,Marié(e),Consulting,Assistant de Direction,5,6,2,2,0,2,25,5,Entrepreunariat,Occasionnel,1,1,3,2,1,2,2,4,E_565,3,Non,16 %,Bon revenu moyen,7.842671474979457,Employé junior
566,19,M,2564,Célibataire,Ressources Humaines,Ressources Humaines,1,1,1,0,0,3,2,2,Entrepreunariat,Occasionnel,0,0,1,2,1,4,3,4,E_566,3,Non,12 %,Bon revenu moyen,7.84971375760487,Nouvel employé 
567,30,F,8412,Marié(e),Commercial,Cadre Commercial,0,10,9,8,0,3,22,4,Autre,Aucun,1,8,3,3,3,1,3,3,E_567,3,Non,11 %,Ultra haut revenu,9.037533407550814,Employé expérimenté
568,57,M,14118,Divorcé(e),Commercial,Senior Manager,3,10,1,0,1,3,29,3,Marketing,Occasionnel,0,0,1,2,4,4,3,2,E_568,3,Non,12 %,Revenu exceptionnel,9.555276687009526,Nouvel employé 
571,30,F,2564,Célibataire,Consulting,Consultant,0,12,11,7,0,2,2,3,Transformation Digitale,Aucun,1,7,3,3,1,4,3,2,E_571,3,Non,14 %,Bon revenu moyen,7.84971375760487,Employé très expérimenté
573,60,F,10266,Marié(e),Commercial,Cadre Commercial,4,21,5,13,0,5,28,3,Marketing,Frequent,1,11,3,2,3,1,4,4,E_573,3,Non,19 %,Ultra haut revenu,9.236690147298965,Employé senior
574,47,F,5070,Divorcé(e),Consulting,Tech Lead,5,20,5,0,3,2,2,2,Transformation Digitale,Occasionnel,0,4,1,3,2,4,3,3,E_574,3,Non,13 %,Très haut revenu,8.531293315795018,Employé intermédiaire
577,35,M,4230,Célibataire,Consulting,Consultant,0,6,5,4,0,2,22,3,Infra & Cloud,Occasionnel,4,3,4,1,1,3,3,3,E_577,3,Non,15 %,Haut revenu,8.350193650720067,Employé intermédiaire
578,54,F,3780,Célibataire,Consulting,Consultant,7,19,1,0,0,3,8,4,Infra & Cloud,Occasionnel,0,0,3,3,2,3,3,3,E_578,3,Non,11 %,Haut revenu,8.237743803890933,Nouvel employé 
579,34,M,2768,Divorcé(e),Consulting,Assistant de Direction,3,14,7,3,1,3,2,4,Infra & Cloud,Occasionnel,1,7,4,2,1,3,3,3,E_579,3,Non,12 %,Bon revenu moyen,7.926241523170962,Employé expérimenté
580,46,F,9071,Marié(e),Commercial,Cadre Commercial,2,15,3,2,1,3,10,3,Marketing,Occasionnel,1,2,3,2,3,4,3,3,E_580,3,Oui,19 %,Ultra haut revenu,9.112948025967533,Employé junior
581,31,M,10648,Divorcé(e),Consulting,Tech Lead,1,13,13,8,1,6,9,1,Infra & Cloud,Occasionnel,0,8,3,3,3,2,4,4,E_581,4,Non,25 %,Ultra haut revenu,9.273221270015384,Employé très expérimenté
582,33,M,13610,Marié(e),Consulting,Senior Manager,7,15,7,6,0,2,15,1,Transformation Digitale,Occasionnel,1,7,2,3,3,3,4,4,E_582,3,Oui,12 %,Revenu exceptionnel,9.518633568332074,Employé expérimenté
584,33,M,3408,Divorcé(e),Consulting,Consultant,7,8,4,3,3,2,10,1,Transformation Digitale,Occasionnel,1,3,1,1,1,4,1,3,E_584,3,Non,13 %,Bon revenu moyen,8.134174272137903,Employé intermédiaire
585,30,M,2983,Célibataire,Commercial,Représentant Commercial,0,4,3,2,0,3,7,1,Marketing,Occasionnel,1,2,4,3,1,2,1,3,E_585,3,Non,14 %,Bon revenu moyen,8.001019961323651,Employé junior
586,35,M,7632,Marié(e),Consulting,Manager,4,10,8,7,0,2,16,3,Infra & Cloud,Occasionnel,0,0,4,3,3,3,3,3,E_586,3,Oui,12 %,Très haut revenu,8.94023623179847,Employé expérimenté
587,31,M,9824,Marié(e),Consulting,Manager,3,12,1,0,0,2,20,3,Infra & Cloud,Frequent,0,0,1,3,3,3,1,3,E_587,3,Non,12 %,Ultra haut revenu,9.192685436737461,Nouvel employé 
590,34,F,9950,Divorcé(e),Ressources Humaines,Ressources Humaines,1,11,3,2,3,2,23,3,Ressources Humaines,Frequent,0,2,2,3,3,1,3,3,E_590,3,Oui,15 %,Ultra haut revenu,9.205428327615163,Employé junior
591,42,M,2093,Marié(e),Consulting,Consultant,4,8,2,2,1,4,5,2,Autre,Frequent,2,0,2,3,1,3,4,3,E_591,3,Non,17 %,Revenu moyen,7.646831391430482,Employé junior
592,36,M,9980,Célibataire,Commercial,Cadre Commercial,1,10,10,3,0,3,10,4,Transformation Digitale,Aucun,1,7,2,3,3,4,4,2,E_592,3,Non,14 %,Ultra haut revenu,9.208438564686587,Employé expérimenté
593,22,M,3894,Célibataire,Consulting,Consultant,5,4,2,2,0,3,4,1,Entrepreunariat,Frequent,1,2,3,2,1,3,3,3,E_593,3,Non,16 %,Haut revenu,8.267448958304849,Employé junior
595,48,F,4051,Marié(e),Commercial,Cadre Commercial,2,14,9,7,1,2,2,5,Marketing,Occasionnel,1,7,2,3,2,4,1,3,E_595,3,Non,14 %,Haut revenu,8.306965865368573,Employé expérimenté
597,55,F,16835,Célibataire,Commercial,Senior Manager,3,10,10,9,0,2,18,5,Infra & Cloud,Occasionnel,1,7,1,3,4,2,4,3,E_597,4,Non,23 %,Revenu exceptionnel,9.731274729890462,Employé expérimenté
599,41,M,6230,Célibataire,Commercial,Cadre Commercial,7,16,14,3,0,3,10,2,Infra & Cloud,Aucun,1,10,4,3,2,4,4,3,E_599,3,Non,14 %,Très haut revenu,8.737292112544221,Employé très expérimenté
600,35,M,4717,Marié(e),Commercial,Cadre Commercial,1,15,11,9,0,2,1,3,Marketing,Occasionnel,1,9,2,3,2,3,3,3,E_600,3,Non,11 %,Haut revenu,8.45914025996762,Employé très expérimenté
601,40,F,13237,Célibataire,Consulting,Tech Lead,7,21,5,6,0,3,6,3,Infra & Cloud,Occasionnel,1,13,2,3,4,3,3,3,E_601,3,Non,15 %,Revenu exceptionnel,9.490846760678869,Employé senior
602,39,F,3755,Marié(e),Consulting,Consultant,1,8,8,3,1,3,8,1,Infra & Cloud,Frequent,0,7,3,3,1,3,1,3,E_602,3,Non,11 %,Haut revenu,8.231109840328154,Employé expérimenté
604,31,M,6582,Célibataire,Commercial,Cadre Commercial,4,10,6,5,0,2,2,1,Infra & Cloud,Occasionnel,0,5,2,3,2,4,3,4,E_604,3,Oui,13 %,Très haut revenu,8.792245847467877,Employé intermédiaire
605,42,M,7406,Marié(e),Consulting,Tech Lead,1,10,10,9,1,5,24,3,Transformation Digitale,Occasionnel,1,8,4,3,3,1,4,2,E_605,4,Oui,21 %,Très haut revenu,8.91018077801329,Employé expérimenté
606,45,M,4805,Marié(e),Commercial,Cadre Commercial,0,9,8,7,1,3,2,3,Autre,Occasionnel,3,7,4,3,2,2,2,4,E_606,3,Non,19 %,Haut revenu,8.477620416296414,Employé expérimenté
608,26,F,2741,Divorcé(e),Ressources Humaines,Ressources Humaines,0,8,7,7,1,2,17,4,Infra & Cloud,Frequent,1,0,2,3,1,3,2,2,E_608,3,Oui,11 %,Bon revenu moyen,7.91644286012226,Employé expérimenté
611,29,M,4262,Divorcé(e),Consulting,Tech Lead,4,8,3,2,2,2,19,3,Entrepreunariat,Occasionnel,1,2,4,3,2,4,2,4,E_611,3,Non,12 %,Haut revenu,8.35772841676521,Employé junior
612,33,F,16184,Divorcé(e),Consulting,Directeur Technique,4,10,6,1,1,2,1,5,Transformation Digitale,Occasionnel,0,5,1,4,4,3,3,3,E_612,3,Non,19 %,Revenu exceptionnel,9.691840166360345,Employé intermédiaire
613,31,M,11557,Divorcé(e),Commercial,Senior Manager,1,10,5,4,1,3,7,3,Infra & Cloud,Occasionnel,0,1,3,2,3,4,3,2,E_613,4,Non,21 %,Ultra haut revenu,9.355133116877724,Employé intermédiaire
614,18,M,1878,Célibataire,Commercial,Représentant Commercial,1,0,0,0,0,3,5,3,Marketing,Frequent,0,0,2,3,1,2,4,3,E_614,3,Oui,14 %,Bas revenu moyen,7.538494999413465,Nouvel employé 
615,40,M,10932,Divorcé(e),Commercial,Cadre Commercial,3,20,1,0,1,2,28,3,Autre,Aucun,0,1,3,1,3,1,3,3,E_615,3,Non,15 %,Ultra haut revenu,9.299541017434485,Nouvel employé 
616,41,F,6811,Célibataire,Consulting,Manager,2,10,8,7,0,3,2,4,Autre,Aucun,0,7,1,2,2,3,1,3,E_616,3,Oui,17 %,Très haut revenu,8.826441041782578,Employé expérimenté
618,26,M,4306,Divorcé(e),Commercial,Cadre Commercial,5,8,0,0,2,5,29,2,Transformation Digitale,Occasionnel,0,0,1,3,2,3,1,3,E_618,3,Non,12 %,Haut revenu,8.36799688505411,Nouvel employé 
620,35,F,4859,Célibataire,Commercial,Cadre Commercial,1,5,5,4,0,3,1,3,Transformation Digitale,Occasionnel,0,3,1,3,2,3,4,3,E_620,3,Non,16 %,Haut revenu,8.48879371689454,Employé intermédiaire
621,34,M,5337,Célibataire,Commercial,Cadre Commercial,1,10,10,7,0,3,21,4,Infra & Cloud,Occasionnel,1,7,4,4,2,4,4,3,E_621,3,Non,12 %,Très haut revenu,8.58260632996447,Employé expérimenté
622,26,M,2340,Célibataire,Consulting,Consultant,1,1,1,0,0,3,24,3,Entrepreunariat,Occasionnel,0,0,3,1,1,4,2,1,E_622,3,Oui,18 %,Revenu moyen,7.75833346749091,Nouvel employé 
623,37,F,7491,Célibataire,Consulting,Tech Lead,4,12,6,5,0,3,1,3,Entrepreunariat,Occasionnel,1,2,2,3,3,4,4,4,E_623,3,Non,17 %,Très haut revenu,8.921591063563978,Employé intermédiaire
625,41,F,16595,Marié(e),Commercial,Senior Manager,7,21,5,3,1,2,2,5,Infra & Cloud,Occasionnel,1,8,2,3,4,1,2,3,E_625,3,Non,16 %,Revenu exceptionnel,9.716916981452759,Employé senior
626,37,M,8834,Divorcé(e),Commercial,Cadre Commercial,1,9,9,5,1,6,9,4,Transformation Digitale,Aucun,1,7,1,3,3,2,4,3,E_626,3,Non,13 %,Ultra haut revenu,9.086476384753796,Employé expérimenté
630,52,M,5577,Divorcé(e),Consulting,Assistant de Direction,3,18,10,9,2,3,6,2,Entrepreunariat,Occasionnel,1,9,4,3,2,1,2,3,E_630,3,Oui,12 %,Très haut revenu,8.626585568187433,Employé expérimenté
631,32,M,4707,Marié(e),Commercial,Cadre Commercial,8,6,4,2,0,2,11,4,Autre,Aucun,1,2,4,4,2,3,4,3,E_631,3,Non,12 %,Haut revenu,8.457018468380168,Employé intermédiaire
632,24,M,2400,Marié(e),Commercial,Représentant Commercial,0,3,2,2,2,3,24,3,Transformation Digitale,Frequent,2,1,4,3,1,4,3,3,E_632,3,Non,13 %,Revenu moyen,7.783640596221253,Employé junior
634,38,F,9824,Marié(e),Consulting,Manager,3,18,1,0,1,4,10,3,Transformation Digitale,Occasionnel,0,0,3,3,2,3,3,3,E_634,3,Non,19 %,Ultra haut revenu,9.192685436737461,Nouvel employé 
635,37,F,6447,Marié(e),Consulting,Tech Lead,6,8,6,5,1,2,1,4,Infra & Cloud,Occasionnel,4,3,2,3,2,2,2,2,E_635,3,Non,12 %,Très haut revenu,8.771525284186465,Employé intermédiaire
638,49,M,19502,Divorcé(e),Consulting,Directeur Technique,1,10,5,9,1,5,18,4,Infra & Cloud,Occasionnel,0,9,4,2,5,3,3,3,E_638,3,Oui,17 %,Revenu exceptionnel,9.878323578872578,Employé vétéran
639,24,M,2725,Marié(e),Consulting,Assistant de Direction,1,6,6,5,2,3,23,3,Transformation Digitale,Occasionnel,1,4,2,4,1,4,2,3,E_639,3,Oui,11 %,Bon revenu moyen,7.9105906122564775,Employé intermédiaire
641,26,M,6272,Marié(e),Commercial,Cadre Commercial,1,6,5,3,2,5,28,2,Marketing,Occasionnel,1,4,1,3,2,2,4,4,E_641,4,Non,20 %,Très haut revenu,8.744009988096744,Employé intermédiaire
643,24,M,2127,Marié(e),Consulting,Consultant,1,1,1,0,1,2,17,2,Autre,Occasionnel,0,0,4,2,1,2,4,3,E_643,4,Non,21 %,Revenu moyen,7.662937850461535,Nouvel employé 
644,50,M,18200,Marié(e),Ressources Humaines,Senior Manager,1,10,5,5,1,2,3,3,Transformation Digitale,Frequent,1,7,1,3,5,2,3,3,E_644,3,Non,11 %,Revenu exceptionnel,9.809231816610408,Employé vétéran
645,25,M,2096,Marié(e),Commercial,Représentant Commercial,1,7,7,4,0,1,13,1,Transformation Digitale,Occasionnel,0,6,2,3,1,3,3,3,E_645,3,Non,11 %,Revenu moyen,7.64826303090192,Employé expérimenté
647,24,F,2886,Marié(e),Consulting,Consultant,1,6,6,3,1,4,7,3,Infra & Cloud,Frequent,1,2,1,3,1,3,4,3,E_647,3,Oui,16 %,Bon revenu moyen,7.967973179662935,Employé intermédiaire
648,30,M,2033,Marié(e),Commercial,Représentant Commercial,1,1,1,0,1,2,12,4,Infra & Cloud,Frequent,0,0,2,2,1,1,3,4,E_648,3,Non,18 %,Revenu moyen,7.617759576608505,Nouvel employé 
649,34,M,3622,Marié(e),Consulting,Assistant de Direction,1,6,6,5,1,3,1,2,Infra & Cloud,Occasionnel,1,3,2,2,1,4,4,3,E_649,3,Oui,13 %,Haut revenu,8.195057690895077,Employé intermédiaire
650,31,M,4233,Divorcé(e),Commercial,Cadre Commercial,2,9,3,1,0,2,13,4,Transformation Digitale,Occasionnel,1,2,2,3,2,1,3,1,E_650,3,Non,17 %,Haut revenu,8.350902451694811,Employé junior
652,35,M,3681,Célibataire,Consulting,Consultant,4,9,3,2,0,3,25,2,Autre,Occasionnel,0,2,1,2,2,4,4,3,E_652,3,Non,14 %,Haut revenu,8.211211361793023,Employé junior
653,31,M,5460,Divorcé(e),Commercial,Cadre Commercial,4,13,7,7,2,4,6,4,Transformation Digitale,Occasionnel,1,7,1,4,2,4,4,4,E_653,4,Non,22 %,Très haut revenu,8.605387202152153,Employé expérimenté
655,27,F,2187,Divorcé(e),Consulting,Assistant de Direction,0,6,5,3,2,5,6,4,Transformation Digitale,Occasionnel,0,3,1,2,1,3,3,2,E_655,3,Non,12 %,Revenu moyen,7.690743163541872,Employé intermédiaire
656,37,M,9602,Marié(e),Commercial,Cadre Commercial,4,17,3,0,1,3,2,3,Marketing,Occasionnel,1,0,4,3,2,3,3,2,E_656,3,Oui,11 %,Ultra haut revenu,9.169830828637973,Employé junior
657,20,F,2836,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,0,1,3,Infra & Cloud,Occasionnel,0,0,4,2,1,2,4,4,E_657,3,Non,13 %,Bon revenu moyen,7.950502434808851,Nouvel employé 
659,42,F,4089,Marié(e),Consulting,Manager,1,10,10,2,2,4,2,4,Infra & Cloud,Occasionnel,2,2,3,3,2,4,2,3,E_659,3,Non,13 %,Haut revenu,8.316300249036848,Employé expérimenté
661,43,M,16627,Divorcé(e),Consulting,Directeur Technique,4,21,1,0,1,3,6,4,Autre,Occasionnel,0,0,2,2,4,4,3,2,E_661,3,Oui,14 %,Revenu exceptionnel,9.718843300372528,Nouvel employé 
662,38,F,2619,Célibataire,Consulting,Assistant de Direction,3,8,0,0,0,3,1,1,Infra & Cloud,Occasionnel,0,0,3,3,1,1,4,2,E_662,3,Non,17 %,Bon revenu moyen,7.8709295967551425,Nouvel employé 
663,43,M,5679,Divorcé(e),Consulting,Consultant,3,10,8,7,1,3,9,5,Transformation Digitale,Frequent,4,7,4,3,2,3,2,3,E_663,3,Oui,13 %,Très haut revenu,8.644706511715198,Employé expérimenté
664,48,F,15402,Marié(e),Consulting,Senior Manager,7,21,3,2,1,3,1,4,Infra & Cloud,Occasionnel,0,2,4,2,4,1,1,1,E_664,3,Non,11 %,Revenu exceptionnel,9.642317574624458,Employé junior
665,44,F,5985,Célibataire,Ressources Humaines,Ressources Humaines,4,10,2,2,0,1,1,4,Infra & Cloud,Occasionnel,0,2,1,2,2,3,2,4,E_665,3,Non,11 %,Très haut revenu,8.697178688412643,Employé junior
666,34,F,2579,Divorcé(e),Commercial,Représentant Commercial,1,8,8,2,2,3,14,3,Entrepreunariat,Occasionnel,0,6,3,3,1,3,4,3,E_666,3,Oui,18 %,Bon revenu moyen,7.855544677915663,Employé expérimenté
667,27,M,3041,Divorcé(e),Commercial,Représentant Commercial,0,5,4,3,1,3,2,1,Marketing,Occasionnel,0,2,3,3,1,1,2,3,E_667,3,Non,11 %,Bon revenu moyen,8.020270472819238,Employé intermédiaire
669,21,M,3447,Célibataire,Commercial,Représentant Commercial,1,3,3,2,0,2,22,1,Entrepreunariat,Occasionnel,1,2,3,3,1,3,3,3,E_669,3,Non,11 %,Bon revenu moyen,8.145549631783584,Employé junior
675,22,M,2773,Marié(e),Consulting,Assistant de Direction,0,3,2,2,0,3,6,1,Transformation Digitale,Occasionnel,2,2,1,3,1,3,4,3,E_675,4,Non,20 %,Bon revenu moyen,7.928045600874777,Employé junior
677,33,M,7104,Divorcé(e),Commercial,Cadre Commercial,0,6,5,0,0,3,8,4,Marketing,Occasionnel,1,2,3,3,2,3,4,3,E_677,3,Non,12 %,Très haut revenu,8.868554040531201,Employé intermédiaire
679,32,F,6322,Marié(e),Consulting,Assistant de Direction,1,6,6,4,1,2,9,4,Infra & Cloud,Occasionnel,0,5,1,3,2,4,4,2,E_679,3,Oui,12 %,Très haut revenu,8.751949058058614,Employé intermédiaire
680,30,F,2083,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,1,2,3,3,Transformation Digitale,Frequent,0,0,3,3,1,3,3,3,E_680,4,Non,20 %,Revenu moyen,7.642044402873258,Nouvel employé 
682,53,F,8381,Célibataire,Commercial,Cadre Commercial,7,18,14,7,0,2,1,1,Transformation Digitale,Occasionnel,1,10,4,3,2,1,4,4,E_682,4,Non,20 %,Ultra haut revenu,9.033841828485016,Employé très expérimenté
683,34,M,2691,Marié(e),Consulting,Assistant de Direction,1,10,10,9,1,4,1,5,Infra & Cloud,Occasionnel,1,8,2,3,1,4,4,2,E_683,3,Non,12 %,Bon revenu moyen,7.898039690764619,Employé expérimenté
684,45,F,4286,Marié(e),Commercial,Cadre Commercial,2,5,1,1,2,4,26,4,Infra & Cloud,Frequent,0,0,1,3,2,1,4,3,E_684,3,Non,14 %,Haut revenu,8.363342466597977,Nouvel employé 
686,26,F,2659,Marié(e),Consulting,Consultant,1,3,3,2,1,2,6,3,Infra & Cloud,Occasionnel,0,2,3,3,1,4,3,3,E_686,3,Oui,13 %,Bon revenu moyen,7.886081401775745,Employé junior
689,37,M,9434,Marié(e),Consulting,Tech Lead,1,10,10,7,1,2,3,3,Autre,Occasionnel,1,8,3,3,3,3,3,3,E_689,3,Non,15 %,Ultra haut revenu,9.152181457802651,Employé expérimenté
690,29,F,5561,Marié(e),Commercial,Cadre Commercial,1,6,6,0,1,5,3,2,Transformation Digitale,Occasionnel,1,2,2,3,2,3,1,2,E_690,3,Non,14 %,Très haut revenu,8.62371303479391,Employé intermédiaire
692,33,M,7725,Divorcé(e),Consulting,Manager,3,15,13,11,1,2,6,3,Infra & Cloud,Frequent,4,7,3,3,2,4,3,1,E_692,4,Non,23 %,Très haut revenu,8.952346543226227,Employé très expérimenté
698,54,M,10725,Marié(e),Ressources Humaines,Ressources Humaines,2,16,9,7,1,1,19,4,Transformation Digitale,Occasionnel,1,1,3,3,3,2,3,4,E_698,3,Non,15 %,Ultra haut revenu,9.280425979542871,Employé expérimenté
699,36,M,8847,Divorcé(e),Consulting,Tech Lead,2,13,3,2,1,2,9,2,Transformation Digitale,Occasionnel,0,2,2,2,2,2,3,3,E_699,3,Oui,11 %,Ultra haut revenu,9.087946723762116,Employé junior
700,27,M,2045,Célibataire,Consulting,Assistant de Direction,0,5,4,2,0,0,3,4,Transformation Digitale,Occasionnel,1,1,1,2,1,4,4,3,E_700,3,Non,13 %,Revenu moyen,7.6236419465115715,Employé intermédiaire
701,20,M,1009,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,5,10,1,Transformation Digitale,Occasionnel,1,1,4,3,1,3,4,3,E_701,3,Oui,11 %,Très faible revenu,6.917705609835305,Nouvel employé 
702,33,M,3348,Célibataire,Consulting,Assistant de Direction,1,10,10,8,0,3,3,3,Infra & Cloud,Frequent,1,7,1,3,1,1,1,3,E_702,3,Oui,11 %,Bon revenu moyen,8.116417072794205,Employé expérimenté
704,35,M,1281,Marié(e),Consulting,Consultant,1,1,1,0,2,3,3,3,Infra & Cloud,Aucun,0,0,3,2,1,3,3,3,E_704,3,Non,18 %,Faible revenu,7.156176637480615,Nouvel employé 
705,23,M,2819,Marié(e),Consulting,Assistant de Direction,2,5,3,2,1,3,4,3,Transformation Digitale,Occasionnel,0,2,1,4,1,1,1,4,E_705,3,Non,16 %,Bon revenu moyen,7.944492163932159,Employé junior
707,25,M,4851,Marié(e),Commercial,Cadre Commercial,0,4,3,2,1,4,8,3,Infra & Cloud,Occasionnel,1,2,4,4,2,2,3,3,E_707,4,Non,22 %,Haut revenu,8.48714627006394,Employé junior
709,38,F,4028,Célibataire,Commercial,Cadre Commercial,0,8,7,7,0,2,7,4,Marketing,Occasionnel,0,5,4,2,2,4,1,3,E_709,4,Non,20 %,Haut revenu,8.301273485191347,Employé expérimenté
710,29,M,2720,Divorcé(e),Consulting,Assistant de Direction,1,10,10,7,1,5,1,4,Infra & Cloud,Frequent,2,8,2,1,1,4,4,3,E_710,3,Non,18 %,Bon revenu moyen,7.908754738783246,Employé expérimenté
712,48,M,8120,Marié(e),Commercial,Cadre Commercial,3,12,2,2,0,3,2,1,Marketing,Occasionnel,2,2,2,4,2,2,4,3,E_712,3,Non,12 %,Ultra haut revenu,9.002208578282412,Employé junior
714,27,F,4647,Divorcé(e),Commercial,Cadre Commercial,1,6,6,5,2,3,3,1,Transformation Digitale,Frequent,0,4,4,4,2,4,2,3,E_714,4,Oui,20 %,Haut revenu,8.444192298531748,Employé intermédiaire
715,37,M,4680,Célibataire,Consulting,Assistant de Direction,3,4,1,0,0,2,10,2,Infra & Cloud,Occasionnel,0,0,4,4,1,4,1,3,E_715,3,Non,17 %,Haut revenu,8.45126704130007,Nouvel employé 
716,50,M,3221,Marié(e),Consulting,Consultant,1,20,5,8,3,3,28,1,Transformation Digitale,Occasionnel,3,8,4,4,1,3,3,3,E_716,3,Oui,11 %,Bon revenu moyen,8.07775756373692,Employé senior
717,34,F,8621,Célibataire,Consulting,Manager,1,9,8,7,0,3,9,3,Transformation Digitale,Occasionnel,1,7,4,2,3,2,2,4,E_717,3,Non,14 %,Ultra haut revenu,9.06207235530708,Employé expérimenté
