id_employee,age,revenu_mensuel,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,revenu_log,augmentation_salaire_precedent(%),frequence_deplacement_encoded,classification_revenu_encoded,anciennete_cat_encoded,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,heure_supplementaires_Non,heure_supplementaires_Oui
586,35,7632,Manager,4,10,8,7,0,2,16,3,0,0,4,3,3,3,3,3,3,8.94023623179847,12,1,6,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
587,31,9824,Manager,3,12,1,0,0,2,20,3,0,0,1,3,3,3,1,3,3,9.192685436737461,12,2,7,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
590,34,9950,Ressources Humaines,1,11,3,2,3,2,23,3,0,2,2,3,3,1,3,3,3,9.205428327615163,15,2,7,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
591,42,2093,Consultant,4,8,2,2,1,4,5,2,2,0,2,3,1,3,4,3,3,7.646831391430482,17,2,3,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
592,36,9980,Cadre Commercial,1,10,10,3,0,3,10,4,1,7,2,3,3,4,4,2,3,9.208438564686587,14,0,7,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
593,22,3894,Consultant,5,4,2,2,0,3,4,1,1,2,3,2,1,3,3,3,3,8.267448958304849,16,2,5,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
595,48,4051,Cadre Commercial,2,14,9,7,1,2,2,5,1,7,2,3,2,4,1,3,3,8.306965865368573,14,1,5,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
597,55,16835,Senior Manager,3,10,10,9,0,2,18,5,1,7,1,3,4,2,4,3,4,9.731274729890462,23,1,8,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
599,41,6230,Cadre Commercial,7,16,14,3,0,3,10,2,1,10,4,3,2,4,4,3,3,8.737292112544221,14,0,6,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
600,35,4717,Cadre Commercial,1,15,11,9,0,2,1,3,1,9,2,3,2,3,3,3,3,8.45914025996762,11,1,5,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
601,40,13237,Tech Lead,7,21,5,6,0,3,6,3,1,13,2,3,4,3,3,3,3,9.490846760678869,15,1,8,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
602,39,3755,Consultant,1,8,8,3,1,3,8,1,0,7,3,3,1,3,1,3,3,8.231109840328154,11,2,5,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
604,31,6582,Cadre Commercial,4,10,6,5,0,2,2,1,0,5,2,3,2,4,3,4,3,8.792245847467877,13,1,6,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
605,42,7406,Tech Lead,1,10,10,9,1,5,24,3,1,8,4,3,3,1,4,2,4,8.91018077801329,21,1,6,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
606,45,4805,Cadre Commercial,0,9,8,7,1,3,2,3,3,7,4,3,2,2,2,4,3,8.477620416296414,19,1,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
608,26,2741,Ressources Humaines,0,8,7,7,1,2,17,4,1,0,2,3,1,3,2,2,3,7.91644286012226,11,2,4,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
611,29,4262,Tech Lead,4,8,3,2,2,2,19,3,1,2,4,3,2,4,2,4,3,8.35772841676521,12,1,5,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
612,33,16184,Directeur Technique,4,10,6,1,1,2,1,5,0,5,1,4,4,3,3,3,3,9.691840166360345,19,1,8,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
613,31,11557,Senior Manager,1,10,5,4,1,3,7,3,0,1,3,2,3,4,3,2,4,9.355133116877724,21,1,7,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
614,18,1878,Représentant Commercial,1,0,0,0,0,3,5,3,0,0,2,3,1,2,4,3,3,7.538494999413465,14,2,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
615,40,10932,Cadre Commercial,3,20,1,0,1,2,28,3,0,1,3,1,3,1,3,3,3,9.299541017434485,15,0,7,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
616,41,6811,Manager,2,10,8,7,0,3,2,4,0,7,1,2,2,3,1,3,3,8.826441041782578,17,0,6,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618,26,4306,Cadre Commercial,5,8,0,0,2,5,29,2,0,0,1,3,2,3,1,3,3,8.36799688505411,12,1,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
620,35,4859,Cadre Commercial,1,5,5,4,0,3,1,3,0,3,1,3,2,3,4,3,3,8.48879371689454,16,1,5,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
621,34,5337,Cadre Commercial,1,10,10,7,0,3,21,4,1,7,4,4,2,4,4,3,3,8.58260632996447,12,1,6,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
622,26,2340,Consultant,1,1,1,0,0,3,24,3,0,0,3,1,1,4,2,1,3,7.75833346749091,18,1,3,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
623,37,7491,Tech Lead,4,12,6,5,0,3,1,3,1,2,2,3,3,4,4,4,3,8.921591063563978,17,1,6,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
625,41,16595,Senior Manager,7,21,5,3,1,2,2,5,1,8,2,3,4,1,2,3,3,9.716916981452759,16,1,8,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
626,37,8834,Cadre Commercial,1,9,9,5,1,6,9,4,1,7,1,3,3,2,4,3,3,9.086476384753796,13,0,7,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
630,52,5577,Assistant de Direction,3,18,10,9,2,3,6,2,1,9,4,3,2,1,2,3,3,8.626585568187433,12,1,6,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
631,32,4707,Cadre Commercial,8,6,4,2,0,2,11,4,1,2,4,4,2,3,4,3,3,8.457018468380168,12,0,5,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
632,24,2400,Représentant Commercial,0,3,2,2,2,3,24,3,2,1,4,3,1,4,3,3,3,7.783640596221253,13,2,3,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
634,38,9824,Manager,3,18,1,0,1,4,10,3,0,0,3,3,2,3,3,3,3,9.192685436737461,19,1,7,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
635,37,6447,Tech Lead,6,8,6,5,1,2,1,4,4,3,2,3,2,2,2,2,3,8.771525284186465,12,1,6,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
638,49,19502,Directeur Technique,1,10,5,9,1,5,18,4,0,9,4,2,5,3,3,3,3,9.878323578872578,17,1,8,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
639,24,2725,Assistant de Direction,1,6,6,5,2,3,23,3,1,4,2,4,1,4,2,3,3,7.9105906122564775,11,1,4,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
641,26,6272,Cadre Commercial,1,6,5,3,2,5,28,2,1,4,1,3,2,2,4,4,4,8.744009988096744,20,1,6,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
643,24,2127,Consultant,1,1,1,0,1,2,17,2,0,0,4,2,1,2,4,3,4,7.662937850461535,21,1,3,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
644,50,18200,Senior Manager,1,10,5,5,1,2,3,3,1,7,1,3,5,2,3,3,3,9.809231816610408,11,2,8,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
645,25,2096,Représentant Commercial,1,7,7,4,0,1,13,1,0,6,2,3,1,3,3,3,3,7.64826303090192,11,1,3,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
647,24,2886,Consultant,1,6,6,3,1,4,7,3,1,2,1,3,1,3,4,3,3,7.967973179662935,16,2,4,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
648,30,2033,Représentant Commercial,1,1,1,0,1,2,12,4,0,0,2,2,1,1,3,4,3,7.617759576608505,18,2,3,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
649,34,3622,Assistant de Direction,1,6,6,5,1,3,1,2,1,3,2,2,1,4,4,3,3,8.195057690895077,13,1,5,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
650,31,4233,Cadre Commercial,2,9,3,1,0,2,13,4,1,2,2,3,2,1,3,1,3,8.350902451694811,17,1,5,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
652,35,3681,Consultant,4,9,3,2,0,3,25,2,0,2,1,2,2,4,4,3,3,8.211211361793023,14,1,5,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
653,31,5460,Cadre Commercial,4,13,7,7,2,4,6,4,1,7,1,4,2,4,4,4,4,8.605387202152153,22,1,6,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
655,27,2187,Assistant de Direction,0,6,5,3,2,5,6,4,0,3,1,2,1,3,3,2,3,7.690743163541872,12,1,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
656,37,9602,Cadre Commercial,4,17,3,0,1,3,2,3,1,0,4,3,2,3,3,2,3,9.169830828637973,11,1,7,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
657,20,2836,Assistant de Direction,1,1,1,0,0,0,1,3,0,0,4,2,1,2,4,4,3,7.950502434808851,13,1,4,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
659,42,4089,Manager,1,10,10,2,2,4,2,4,2,2,3,3,2,4,2,3,3,8.316300249036848,13,1,5,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
661,43,16627,Directeur Technique,4,21,1,0,1,3,6,4,0,0,2,2,4,4,3,2,3,9.718843300372528,14,1,8,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
662,38,2619,Assistant de Direction,3,8,0,0,0,3,1,1,0,0,3,3,1,1,4,2,3,7.8709295967551425,17,1,4,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
663,43,5679,Consultant,3,10,8,7,1,3,9,5,4,7,4,3,2,3,2,3,3,8.644706511715198,13,2,6,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
664,48,15402,Senior Manager,7,21,3,2,1,3,1,4,0,2,4,2,4,1,1,1,3,9.642317574624458,11,1,8,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
665,44,5985,Ressources Humaines,4,10,2,2,0,1,1,4,0,2,1,2,2,3,2,4,3,8.697178688412643,11,1,6,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
666,34,2579,Représentant Commercial,1,8,8,2,2,3,14,3,0,6,3,3,1,3,4,3,3,7.855544677915663,18,1,4,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
667,27,3041,Représentant Commercial,0,5,4,3,1,3,2,1,0,2,3,3,1,1,2,3,3,8.020270472819238,11,1,4,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
669,21,3447,Représentant Commercial,1,3,3,2,0,2,22,1,1,2,3,3,1,3,3,3,3,8.145549631783584,11,1,4,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
675,22,2773,Assistant de Direction,0,3,2,2,0,3,6,1,2,2,1,3,1,3,4,3,4,7.928045600874777,20,1,4,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
677,33,7104,Cadre Commercial,0,6,5,0,0,3,8,4,1,2,3,3,2,3,4,3,3,8.868554040531201,12,1,6,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
679,32,6322,Assistant de Direction,1,6,6,4,1,2,9,4,0,5,1,3,2,4,4,2,3,8.751949058058614,12,1,6,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
680,30,2083,Assistant de Direction,1,1,1,0,1,2,3,3,0,0,3,3,1,3,3,3,4,7.642044402873258,20,2,3,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
682,53,8381,Cadre Commercial,7,18,14,7,0,2,1,1,1,10,4,3,2,1,4,4,4,9.033841828485016,20,1,7,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
683,34,2691,Assistant de Direction,1,10,10,9,1,4,1,5,1,8,2,3,1,4,4,2,3,7.898039690764619,12,1,4,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
684,45,4286,Cadre Commercial,2,5,1,1,2,4,26,4,0,0,1,3,2,1,4,3,3,8.363342466597977,14,2,5,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
686,26,2659,Consultant,1,3,3,2,1,2,6,3,0,2,3,3,1,4,3,3,3,7.886081401775745,13,1,4,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
689,37,9434,Tech Lead,1,10,10,7,1,2,3,3,1,8,3,3,3,3,3,3,3,9.152181457802651,15,1,7,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
690,29,5561,Cadre Commercial,1,6,6,0,1,5,3,2,1,2,2,3,2,3,1,2,3,8.62371303479391,14,1,6,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
692,33,7725,Manager,3,15,13,11,1,2,6,3,4,7,3,3,2,4,3,1,4,8.952346543226227,23,2,6,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
698,54,10725,Ressources Humaines,2,16,9,7,1,1,19,4,1,1,3,3,3,2,3,4,3,9.280425979542871,15,1,7,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
699,36,8847,Tech Lead,2,13,3,2,1,2,9,2,0,2,2,2,2,2,3,3,3,9.087946723762116,11,1,7,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
700,27,2045,Assistant de Direction,0,5,4,2,0,0,3,4,1,1,1,2,1,4,4,3,3,7.6236419465115715,13,1,3,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
701,20,1009,Assistant de Direction,1,1,1,0,0,5,10,1,1,1,4,3,1,3,4,3,3,6.917705609835305,11,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
702,33,3348,Assistant de Direction,1,10,10,8,0,3,3,3,1,7,1,3,1,1,1,3,3,8.116417072794205,11,2,4,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
704,35,1281,Consultant,1,1,1,0,2,3,3,3,0,0,3,2,1,3,3,3,3,7.156176637480615,18,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
705,23,2819,Assistant de Direction,2,5,3,2,1,3,4,3,0,2,1,4,1,1,1,4,3,7.944492163932159,16,1,4,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
707,25,4851,Cadre Commercial,0,4,3,2,1,4,8,3,1,2,4,4,2,2,3,3,4,8.48714627006394,22,1,5,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709,38,4028,Cadre Commercial,0,8,7,7,0,2,7,4,0,5,4,2,2,4,1,3,4,8.301273485191347,20,1,5,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
710,29,2720,Assistant de Direction,1,10,10,7,1,5,1,4,2,8,2,1,1,4,4,3,3,7.908754738783246,18,2,4,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
712,48,8120,Cadre Commercial,3,12,2,2,0,3,2,1,2,2,2,4,2,2,4,3,3,9.002208578282412,12,1,7,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
714,27,4647,Cadre Commercial,1,6,6,5,2,3,3,1,0,4,4,4,2,4,2,3,4,8.444192298531748,20,2,5,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
